measure_id,expires,commodity,commodity_description,measure_type,geographical_area,additional_code,exporter
20285117,2029-12-10,1516209821,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285150,2029-12-10,1516209821,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285183,2029-12-10,1516209821,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285085,2029-12-10,1516209829,Other,554,ID,12241,PT Ciliandra Perkasa
20285118,2029-12-10,1516209829,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285151,2029-12-10,1516209829,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285184,2029-12-10,1516209829,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285086,2029-12-10,1516209833,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12241,PT Ciliandra Perkasa
20285119,2029-12-10,1516209833,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285152,2029-12-10,1516209833,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285185,2029-12-10,1516209833,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285087,2029-12-10,1518009121,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285120,2029-12-10,1518009121,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285153,2029-12-10,1518009121,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285186,2029-12-10,1518009121,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285088,2029-12-10,1518009129,Other,554,ID,12241,PT Ciliandra Perkasa
20285121,2029-12-10,1518009129,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285154,2029-12-10,1518009129,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285187,2029-12-10,1518009129,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285089,2029-12-10,1518009133,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12241,PT Ciliandra Perkasa
20285122,2029-12-10,1518009133,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285155,2029-12-10,1518009133,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285188,2029-12-10,1518009133,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285090,2029-12-10,1518009521,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12241,PT Ciliandra Perkasa
20285123,2029-12-10,1518009521,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285156,2029-12-10,1518009521,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285189,2029-12-10,1518009521,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285091,2029-12-10,1518009921,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285124,2029-12-10,1518009921,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285157,2029-12-10,1518009921,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285190,2029-12-10,1518009921,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285092,2029-12-10,1518009929,Other,554,ID,12241,PT Ciliandra Perkasa
20285125,2029-12-10,1518009929,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285158,2029-12-10,1518009929,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285191,2029-12-10,1518009929,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285093,2029-12-10,1518009933,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12241,PT Ciliandra Perkasa
20285126,2029-12-10,1518009933,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285159,2029-12-10,1518009933,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285192,2029-12-10,1518009933,Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285094,2029-12-10,2710194221,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285127,2029-12-10,2710194221,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285160,2029-12-10,2710194221,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285193,2029-12-10,2710194221,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285095,2029-12-10,2710194229,Other,554,ID,12241,PT Ciliandra Perkasa
20285128,2029-12-10,2710194229,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285161,2029-12-10,2710194229,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285194,2029-12-10,2710194229,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285096,2029-12-10,2710194290,Other,554,ID,12241,PT Ciliandra Perkasa
20285129,2029-12-10,2710194290,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285162,2029-12-10,2710194290,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285195,2029-12-10,2710194290,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285097,2029-12-10,2710194421,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285130,2029-12-10,2710194421,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285163,2029-12-10,2710194421,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285196,2029-12-10,2710194421,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285098,2029-12-10,2710194429,Other,554,ID,12241,PT Ciliandra Perkasa
20285131,2029-12-10,2710194429,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285164,2029-12-10,2710194429,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285197,2029-12-10,2710194429,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285099,2029-12-10,2710194433,"Blends containing by weight 20 % or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-fos",554,ID,12241,PT Ciliandra Perkasa
20285132,2029-12-10,2710194433,"Blends containing by weight 20 % or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-fos",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285165,2029-12-10,2710194433,"Blends containing by weight 20 % or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-fos",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285198,2029-12-10,2710194433,"Blends containing by weight 20 % or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-fos",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285100,2029-12-10,2710194621,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285133,2029-12-10,2710194621,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285166,2029-12-10,2710194621,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285199,2029-12-10,2710194621,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285101,2029-12-10,2710194629,Other,554,ID,12241,PT Ciliandra Perkasa
20285134,2029-12-10,2710194629,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285167,2029-12-10,2710194629,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285200,2029-12-10,2710194629,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285102,2029-12-10,2710194633,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12241,PT Ciliandra Perkasa
20285135,2029-12-10,2710194633,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285168,2029-12-10,2710194633,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285201,2029-12-10,2710194633,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285103,2029-12-10,2710194721,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285136,2029-12-10,2710194721,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285169,2029-12-10,2710194721,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285202,2029-12-10,2710194721,Consigned from Canada,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285104,2029-12-10,2710194729,Other,554,ID,12241,PT Ciliandra Perkasa
20285137,2029-12-10,2710194729,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285170,2029-12-10,2710194729,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285203,2029-12-10,2710194729,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285105,2029-12-10,2710194733,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12241,PT Ciliandra Perkasa
20285138,2029-12-10,2710194733,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285171,2029-12-10,2710194733,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285204,2029-12-10,2710194733,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285106,2029-12-10,2710194890,Other,554,ID,12241,PT Ciliandra Perkasa
20285139,2029-12-10,2710194890,Other,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285172,2029-12-10,2710194890,Other,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285205,2029-12-10,2710194890,Other,554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285107,2029-12-10,2710201133,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12241,PT Ciliandra Perkasa
20285140,2029-12-10,2710201133,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285173,2029-12-10,2710201133,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285206,2029-12-10,2710201133,"Blends containing by weight 20% or less of paraffinic gasoil obtained from synthesis and/or hydro-treatment, of non-foss",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285108,2029-12-10,2710201693,"With a sulphur content exceeding 0,05 % by weight but not exceeding 0,1 % by weight",554,ID,12241,PT Ciliandra Perkasa
20285141,2029-12-10,2710201693,"With a sulphur content exceeding 0,05 % by weight but not exceeding 0,1 % by weight",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285174,2029-12-10,2710201693,"With a sulphur content exceeding 0,05 % by weight but not exceeding 0,1 % by weight",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285207,2029-12-10,2710201693,"With a sulphur content exceeding 0,05 % by weight but not exceeding 0,1 % by weight",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285109,2029-12-10,2710201910,"With a sulphur content not exceeding 0,2 % by weight",554,ID,12241,PT Ciliandra Perkasa
20285142,2029-12-10,2710201910,"With a sulphur content not exceeding 0,2 % by weight",554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285175,2029-12-10,2710201910,"With a sulphur content not exceeding 0,2 % by weight",554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
20285208,2029-12-10,2710201910,"With a sulphur content not exceeding 0,2 % by weight",554,ID,12244,PT Wilmar Nabati Indonesia and PT Wilmar Bioenergi Indonesia (Wilmar Group)
20285110,2029-12-10,3824999210,Consigned from Canada,554,ID,12241,PT Ciliandra Perkasa
20285143,2029-12-10,3824999210,Consigned from Canada,554,ID,12242,PT Intibenua Perkasatama and PT Musim Mas (Musim Mas Group)
20285176,2029-12-10,3824999210,Consigned from Canada,554,ID,12243,PT Pelita Agung Agrindustri and PT Permata Hijau Palm Oleo (Permata Group)
